,DNA_UNIQUE_ID,Variety Group (Tree)1,days_to_mat,source_country,stdardized_mat,fast
1122,IRIS 313-11012,Intermediate type,147.0,INDONESIA,0.646985761455,False
1123,IRIS 313-10787,Intermediate type,150.0,INDONESIA,0.772772924434,False
1124,IRIS 313-11497,Japonica,154.0,INDONESIA,0.94048914174,False
1125,IRIS 313-11495,Japonica,119.0,INDONESIA,-0.527027759686,False
1126,IRIS 313-9691,Japonica,144.0,INDONESIA,0.521198598475,False
1127,IRIS 313-10759,Japonica,157.0,INDONESIA,1.06627630472,False
1128,IRIS 313-10950,Japonica,133.0,INDONESIA,0.0599790008841,False
1129,IRIS 313-10761,Japonica,146.0,INDONESIA,0.605056707128,False
1130,IRIS 313-10765,Japonica,156.0,INDONESIA,1.02434725039,False
1131,IRIS 313-10766,Japonica,145.0,INDONESIA,0.563127652802,False
1132,IRIS 313-10767,Japonica,157.0,INDONESIA,1.06627630472,False
1133,IRIS 313-10770,Japonica,150.0,INDONESIA,0.772772924434,False
1134,IRIS 313-10773,Japonica,124.0,INDONESIA,-0.317382488054,False
1135,IRIS 313-10936,Japonica,145.0,INDONESIA,0.563127652802,False
1136,IRIS 313-10780,Japonica,145.0,INDONESIA,0.563127652802,False
1137,IRIS 313-10152,Japonica,128.0,INDONESIA,-0.149666270748,False
1138,IRIS 313-10781,Japonica,136.0,INDONESIA,0.185766163863,False
1139,IRIS 313-10841,Japonica,133.0,INDONESIA,0.0599790008841,False
1140,IRIS 313-10783,Japonica,145.0,INDONESIA,0.563127652802,False
1141,IRIS 313-10740,Japonica,145.0,INDONESIA,0.563127652802,False
1142,IRIS 313-10741,Japonica,145.0,INDONESIA,0.563127652802,False
1143,IRIS 313-10784,Japonica,136.0,INDONESIA,0.185766163863,False
1144,IRIS 313-10785,Japonica,129.0,INDONESIA,-0.107737216422,False
1145,IRIS 313-10789,Japonica,136.0,INDONESIA,0.185766163863,False
1146,IRIS 313-10800,Japonica,145.0,INDONESIA,0.563127652802,False
1147,IRIS 313-10801,Japonica,145.0,INDONESIA,0.563127652802,False
1148,IRIS 313-11971,Japonica,149.0,INDONESIA,0.730843870107,False
1149,IRIS 313-10805,Japonica,129.0,INDONESIA,-0.107737216422,False
1150,IRIS 313-11005,Japonica,140.0,INDONESIA,0.353482381169,False
1151,IRIS 313-11007,Japonica,140.0,INDONESIA,0.353482381169,False
1152,IRIS 313-11008,Japonica,126.0,INDONESIA,-0.233524379401,False
1153,IRIS 313-10956,Japonica,145.0,INDONESIA,0.563127652802,False
1154,IRIS 313-10808,Japonica,129.0,INDONESIA,-0.107737216422,False
1155,IRIS 313-10809,Japonica,136.0,INDONESIA,0.185766163863,False
1156,IRIS 313-10693,Japonica,142.0,INDONESIA,0.437340489822,False
1157,IRIS 313-10815,Japonica,150.0,INDONESIA,0.772772924434,False
1158,IRIS 313-10816,Japonica,150.0,INDONESIA,0.772772924434,False
1159,IRIS 313-10689,Japonica,142.0,INDONESIA,0.437340489822,False
1160,IRIS 313-10744,Japonica,145.0,INDONESIA,0.563127652802,False
1161,IRIS 313-10745,Japonica,125.0,INDONESIA,-0.275453433728,False
1162,IRIS 313-10746,Japonica,145.0,INDONESIA,0.563127652802,False
1163,IRIS 313-10788,Japonica,136.0,INDONESIA,0.185766163863,False
1164,IRIS 313-10790,Japonica,150.0,INDONESIA,0.772772924434,False
1165,IRIS 313-10817,Japonica,129.0,INDONESIA,-0.107737216422,False
1166,IRIS 313-10802,Japonica,136.0,INDONESIA,0.185766163863,False
1167,IRIS 313-10803,Japonica,129.0,INDONESIA,-0.107737216422,False
1168,IRIS 313-11311,Japonica,136.0,INDONESIA,0.185766163863,False
1169,IRIS 313-11498,Temperate japonica,163.0,INDONESIA,1.31785063068,False
1170,IRIS 313-9239,Temperate japonica,139.0,INDONESIA,0.311553326843,False
1171,IRIS 313-9129,Tropical japonica,118.0,INDONESIA,-0.568956814013,False
1172,IRIS 313-9405,Tropical japonica,132.0,INDONESIA,0.0180499465576,False
1173,IRIS 313-8865,Tropical japonica,130.0,INDONESIA,-0.0658081620953,False
1174,IRIS 313-9242,Tropical japonica,136.0,INDONESIA,0.185766163863,False
1175,IRIS 313-9301,Tropical japonica,146.0,INDONESIA,0.605056707128,False
1176,IRIS 313-8436,Tropical japonica,150.0,INDONESIA,0.772772924434,False
1177,IRIS 313-9470,Tropical japonica,146.0,INDONESIA,0.605056707128,False
1178,IRIS 313-10758,Tropical japonica,107.0,INDONESIA,-1.0301764116,True
1179,IRIS 313-10945,Tropical japonica,133.0,INDONESIA,0.0599790008841,False
1180,IRIS 313-11970,Tropical japonica,146.0,INDONESIA,0.605056707128,False
1181,IRIS 313-7883,Tropical japonica,133.0,INDONESIA,0.0599790008841,False
1182,IRIS 313-7885,Tropical japonica,120.0,INDONESIA,-0.48509870536,False
1183,IRIS 313-10776,Tropical japonica,113.0,INDONESIA,-0.778602085645,False
1184,IRIS 313-11117,Tropical japonica,115.0,INDONESIA,-0.694743976992,False
1185,IRIS 313-11183,Tropical japonica,146.0,INDONESIA,0.605056707128,False
1186,IRIS 313-10952,Tropical japonica,138.0,INDONESIA,0.269624272516,False
1187,IRIS 313-11903,Tropical japonica,132.0,INDONESIA,0.0180499465576,False
1188,IRIS 313-10999,Tropical japonica,98.0,INDONESIA,-1.40753790054,True
1189,IRIS 313-10946,Tropical japonica,109.0,INDONESIA,-0.946318302951,False
1190,IRIS 313-11396,Tropical japonica,131.0,INDONESIA,-0.0238791077689,False
1191,IRIS 313-10793,Tropical japonica,110.0,INDONESIA,-0.904389248625,False
1192,IRIS 313-10794,Tropical japonica,118.0,INDONESIA,-0.568956814013,False
1193,IRIS 313-10795,Tropical japonica,101.0,INDONESIA,-1.28175073756,True
1194,IRIS 313-10796,Tropical japonica,101.0,INDONESIA,-1.28175073756,True
1195,IRIS 313-10798,Tropical japonica,110.0,INDONESIA,-0.904389248625,False
1196,IRIS 313-10953,Tropical japonica,133.0,INDONESIA,0.0599790008841,False
1197,IRIS 313-11313,Tropical japonica,132.0,INDONESIA,0.0180499465576,False
1198,IRIS 313-11003,Tropical japonica,119.0,INDONESIA,-0.527027759686,False
1199,IRIS 313-10799,Tropical japonica,118.0,INDONESIA,-0.568956814013,False
1200,IRIS 313-11004,Tropical japonica,119.0,INDONESIA,-0.527027759686,False
1201,IRIS 313-11001,Tropical japonica,119.0,INDONESIA,-0.527027759686,False
1202,IRIS 313-11314,Tropical japonica,150.0,INDONESIA,0.772772924434,False
1203,IRIS 313-8324,Tropical japonica,146.0,INDONESIA,0.605056707128,False
1204,IRIS 313-11009,Tropical japonica,119.0,INDONESIA,-0.527027759686,False
1205,IRIS 313-12068,Tropical japonica,129.0,INDONESIA,-0.107737216422,False
1206,IRIS 313-12069,Tropical japonica,133.0,INDONESIA,0.0599790008841,False
1207,IRIS 313-10957,Tropical japonica,138.0,INDONESIA,0.269624272516,False
1208,IRIS 313-10958,Tropical japonica,133.0,INDONESIA,0.0599790008841,False
1209,IRIS 313-12241,Tropical japonica,136.0,INDONESIA,0.185766163863,False
1210,IRIS 313-10743,Tropical japonica,129.0,INDONESIA,-0.107737216422,False
1211,IRIS 313-10959,Tropical japonica,109.0,INDONESIA,-0.946318302951,False
1212,IRIS 313-11906,Tropical japonica,137.0,INDONESIA,0.22769521819,False
1213,IRIS 313-10960,Tropical japonica,133.0,INDONESIA,0.0599790008841,False
1214,IRIS 313-11397,Tropical japonica,149.0,INDONESIA,0.730843870107,False
1215,IRIS 313-10949,Tropical japonica,123.0,INDONESIA,-0.359311542381,False
1216,IRIS 313-11907,Tropical japonica,129.0,INDONESIA,-0.107737216422,False
1217,IRIS 313-10747,Tropical japonica,136.0,INDONESIA,0.185766163863,False
1218,IRIS 313-12045,Tropical japonica,154.0,INDONESIA,0.94048914174,False
1219,IRIS 313-10016,Basmati/sadri,132.0,IRAN,0.0180499465576,False
1220,IRIS 313-8747,Basmati/sadri,126.0,IRAN,-0.233524379401,False
1221,IRIS 313-8256,Tropical japonica,102.0,IRAN,-1.23982168324,True
1222,IRIS 313-9937,Aus/boro,106.0,ITALY,-1.07210546593,True
1223,IRIS 313-10111,Temperate japonica,80.0,ITALY,-2.16226087842,True
1224,IRIS 313-10014,Temperate japonica,110.0,ITALY,-0.904389248625,False
1225,IRIS 313-10119,Temperate japonica,98.0,ITALY,-1.40753790054,True
1226,IRIS 313-9770,Temperate japonica,105.0,ITALY,-1.11403452026,True
1227,IRIS 313-11524,Indica,130.0,IVORY COAST,-0.0658081620953,False
1228,IRIS 313-9989,Indica,167.0,IVORY COAST,1.48556684798,False
1229,IRIS 313-11527,Indica,126.0,IVORY COAST,-0.233524379401,False
1230,IRIS 313-11435,Indica,118.0,IVORY COAST,-0.568956814013,False
1231,IRIS 313-11528,Indica,168.0,IVORY COAST,1.52749590231,False
1232,IRIS 313-11436,Indica,122.0,IVORY COAST,-0.401240596707,False
1233,IRIS 313-11759,Indica,132.0,IVORY COAST,0.0180499465576,False
1234,IRIS 313-11761,Indica,147.0,IVORY COAST,0.646985761455,False
1235,IRIS 313-8277,Intermediate type,131.0,IVORY COAST,-0.0238791077689,False
1236,IRIS 313-10729,Intermediate type,117.0,IVORY COAST,-0.610885868339,False
1237,IRIS 313-8739,Tropical japonica,138.0,IVORY COAST,0.269624272516,False
1238,IRIS 313-11526,Tropical japonica,134.0,IVORY COAST,0.101908055211,False
1239,IRIS 313-8768,Tropical japonica,131.0,IVORY COAST,-0.0238791077689,False
1240,IRIS 313-11758,Tropical japonica,159.0,IVORY COAST,1.15013441337,False
1241,IRIS 313-11159,Tropical japonica,134.0,IVORY COAST,0.101908055211,False
1242,IRIS 313-10712,Tropical japonica,121.0,IVORY COAST,-0.443169651033,False
1243,IRIS 313-10730,Tropical japonica,117.0,IVORY COAST,-0.610885868339,False
1244,IRIS 313-11376,Tropical japonica,128.0,IVORY COAST,-0.149666270748,False
1245,IRIS 313-10075,Indica,112.0,JAPAN,-0.820531139972,False
1246,IRIS 313-10075,Indica,112.0,JAPAN,-0.820531139972,False
1247,IRIS 313-11725,Indica,99.0,JAPAN,-1.36560884622,True
1248,IRIS 313-10585,Intermediate type,111.0,JAPAN,-0.862460194298,False
1249,IRIS 313-10076,Japonica,110.0,JAPAN,-0.904389248625,False
1250,IRIS 313-10076,Japonica,110.0,JAPAN,-0.904389248625,False
1251,IRIS 313-10071,Japonica,114.0,JAPAN,-0.736673031319,False
1252,IRIS 313-10071,Japonica,114.0,JAPAN,-0.736673031319,False
1253,IRIS 313-10082,Japonica,115.0,JAPAN,-0.694743976992,False
1254,IRIS 313-10082,Japonica,115.0,JAPAN,-0.694743976992,False
1255,IRIS 313-10079,Japonica,115.0,JAPAN,-0.694743976992,False
1256,IRIS 313-10079,Japonica,115.0,JAPAN,-0.694743976992,False
1257,IRIS 313-10077,Japonica,114.0,JAPAN,-0.736673031319,False
1258,IRIS 313-10077,Japonica,114.0,JAPAN,-0.736673031319,False
1259,IRIS 313-10074,Japonica,104.0,JAPAN,-1.15596357458,True
1260,IRIS 313-10074,Japonica,104.0,JAPAN,-1.15596357458,True
1261,IRIS 313-10073,Japonica,111.0,JAPAN,-0.862460194298,False
1262,IRIS 313-10073,Japonica,111.0,JAPAN,-0.862460194298,False
1263,IRIS 313-10080,Japonica,108.0,JAPAN,-0.988247357277,False
1264,IRIS 313-10080,Japonica,108.0,JAPAN,-0.988247357277,False
1265,IRIS 313-10078,Japonica,108.0,JAPAN,-0.988247357277,False
1266,IRIS 313-10078,Japonica,108.0,JAPAN,-0.988247357277,False
1267,IRIS 313-9523,Japonica,99.0,JAPAN,-1.36560884622,True
1268,IRIS 313-10057,Temperate japonica,92.0,JAPAN,-1.6591122265,True
1269,IRIS 313-9002,Temperate japonica,99.0,JAPAN,-1.36560884622,True
1270,IRIS 313-10056,Temperate japonica,82.0,JAPAN,-2.07840276977,True
1271,IRIS 313-9769,Temperate japonica,110.0,JAPAN,-0.904389248625,False
1272,IRIS 313-9884,Temperate japonica,141.0,JAPAN,0.395411435496,False
1273,IRIS 313-9228,Temperate japonica,102.0,JAPAN,-1.23982168324,True
1274,IRIS 313-8755,Temperate japonica,99.0,JAPAN,-1.36560884622,True
1275,IRIS 313-10564,Temperate japonica,114.0,JAPAN,-0.736673031319,False
1276,IRIS 313-9438,Temperate japonica,94.0,JAPAN,-1.57525411785,True
1277,IRIS 313-11246,Temperate japonica,95.0,JAPAN,-1.53332506352,True
1278,IRIS 313-10567,Temperate japonica,123.0,JAPAN,-0.359311542381,False
1279,IRIS 313-10569,Temperate japonica,123.0,JAPAN,-0.359311542381,False
1280,IRIS 313-11875,Temperate japonica,108.0,JAPAN,-0.988247357277,False
1281,IRIS 313-10570,Temperate japonica,123.0,JAPAN,-0.359311542381,False
1282,IRIS 313-10677,Temperate japonica,97.0,JAPAN,-1.44946695487,True
1283,IRIS 313-10430,Temperate japonica,101.0,JAPAN,-1.28175073756,True
1284,IRIS 313-10469,Temperate japonica,105.0,JAPAN,-1.11403452026,True
1285,IRIS 313-10437,Temperate japonica,99.0,JAPAN,-1.36560884622,True
1286,IRIS 313-10568,Temperate japonica,123.0,JAPAN,-0.359311542381,False
1287,IRIS 313-10642,Temperate japonica,111.0,JAPAN,-0.862460194298,False
1288,IRIS 313-9789,Tropical japonica,115.0,JAPAN,-0.694743976992,False
1289,IRIS 313-9081,Tropical japonica,117.0,JAPAN,-0.610885868339,False
1290,IRIS 313-9800,Tropical japonica,123.0,JAPAN,-0.359311542381,False
1291,IRIS 313-8400,Tropical japonica,104.0,JAPAN,-1.15596357458,True
1292,IRIS 313-11812,Indica,145.0,KENYA,0.563127652802,False
1293,IRIS 313-11814,Indica,166.0,KENYA,1.44363779366,False
1294,IRIS 313-11809,Indica,115.0,KENYA,-0.694743976992,False
1295,IRIS 313-11811,Indica,153.0,KENYA,0.898560087413,False
1296,IRIS 313-11815,Indica,148.0,KENYA,0.688914815781,False
1297,IRIS 313-11932,Indica,141.0,KENYA,0.395411435496,False
1298,IRIS 313-11813,Indica,138.0,KENYA,0.269624272516,False
1299,IRIS 313-11810,Tropical japonica,154.0,KENYA,0.94048914174,False
1300,IRIS 313-10336,Indica,122.0,LAOS,-0.401240596707,False
1301,IRIS 313-8638,Indica,134.0,LAOS,0.101908055211,False
1302,IRIS 313-9198,Indica,107.0,LAOS,-1.0301764116,True
1303,IRIS 313-12185,Indica,151.0,LAOS,0.81470197876,False
1304,IRIS 313-12186,Indica,128.0,LAOS,-0.149666270748,False
1305,IRIS 313-12121,Indica,153.0,LAOS,0.898560087413,False
1306,IRIS 313-12187,Indica,146.0,LAOS,0.605056707128,False
1307,IRIS 313-12028,Indica,121.0,LAOS,-0.443169651033,False
1308,IRIS 313-12329,Indica,94.0,LAOS,-1.57525411785,True
1309,IRIS 313-12188,Indica,146.0,LAOS,0.605056707128,False
1310,IRIS 313-11071,Indica,115.0,LAOS,-0.694743976992,False
1311,IRIS 313-12190,Indica,142.0,LAOS,0.437340489822,False
1312,IRIS 313-12220,Indica,136.0,LAOS,0.185766163863,False
1313,IRIS 313-11992,Indica,121.0,LAOS,-0.443169651033,False
1314,IRIS 313-11072,Indica,180.0,LAOS,2.03064455423,False
1315,IRIS 313-10652,Indica,117.0,LAOS,-0.610885868339,False
1316,IRIS 313-11991,Indica,116.0,LAOS,-0.652814922666,False
1317,IRIS 313-12334,Indica,119.0,LAOS,-0.527027759686,False
1318,IRIS 313-12193,Indica,149.0,LAOS,0.730843870107,False
1319,IRIS 313-11082,Indica,149.0,LAOS,0.730843870107,False
1320,IRIS 313-10655,Indica,104.0,LAOS,-1.15596357458,True
1321,IRIS 313-12260,Indica,174.0,LAOS,1.77907022827,False
1322,IRIS 313-12221,Indica,138.0,LAOS,0.269624272516,False
1323,IRIS 313-12259,Indica,165.0,LAOS,1.40170873933,False
1324,IRIS 313-12194,Indica,172.0,LAOS,1.69521211962,False
1325,IRIS 313-11083,Indica,149.0,LAOS,0.730843870107,False
1326,IRIS 313-12261,Indica,140.0,LAOS,0.353482381169,False
1327,IRIS 313-12128,Indica,157.0,LAOS,1.06627630472,False
1328,IRIS 313-12127,Indica,153.0,LAOS,0.898560087413,False
1329,IRIS 313-10654,Indica,106.0,LAOS,-1.07210546593,True
1330,IRIS 313-11090,Indica,142.0,LAOS,0.437340489822,False
1331,IRIS 313-10681,Indica,147.0,LAOS,0.646985761455,False
1332,IRIS 313-11085,Indica,99.0,LAOS,-1.36560884622,True
1333,IRIS 313-11091,Indica,108.0,LAOS,-0.988247357277,False
1334,IRIS 313-12130,Indica,153.0,LAOS,0.898560087413,False
1335,IRIS 313-10921,Indica,114.0,LAOS,-0.736673031319,False
1336,IRIS 313-11086,Indica,121.0,LAOS,-0.443169651033,False
1337,IRIS 313-12263,Indica,158.0,LAOS,1.10820535905,False
1338,IRIS 313-11076,Indica,135.0,LAOS,0.143837109537,False
1339,IRIS 313-12222,Indica,120.0,LAOS,-0.48509870536,False
1340,IRIS 313-12301,Indica,155.0,LAOS,0.982418196066,False
1341,IRIS 313-12302,Indica,155.0,LAOS,0.982418196066,False
1342,IRIS 313-12303,Indica,158.0,LAOS,1.10820535905,False
1343,IRIS 313-12131,Indica,134.0,LAOS,0.101908055211,False
1344,IRIS 313-10659,Indica,134.0,LAOS,0.101908055211,False
1345,IRIS 313-12297,Indica,123.0,LAOS,-0.359311542381,False
1346,IRIS 313-12049,Indica,163.0,LAOS,1.31785063068,False
1347,IRIS 313-10680,Indica,136.0,LAOS,0.185766163863,False
1348,IRIS 313-12354,Indica,142.0,LAOS,0.437340489822,False
1349,IRIS 313-12355,Indica,130.0,LAOS,-0.0658081620953,False
1350,IRIS 313-12300,Indica,121.0,LAOS,-0.443169651033,False
1351,IRIS 313-12300,Indica,121.0,LAOS,-0.443169651033,False
1352,IRIS 313-10683,Indica,142.0,LAOS,0.437340489822,False
1353,IRIS 313-11078,Indica,121.0,LAOS,-0.443169651033,False
1354,IRIS 313-12224,Indica,131.0,LAOS,-0.0238791077689,False
1355,IRIS 313-12305,Indica,158.0,LAOS,1.10820535905,False
1356,IRIS 313-10682,Indica,142.0,LAOS,0.437340489822,False
1357,IRIS 313-12225,Indica,159.0,LAOS,1.15013441337,False
1358,IRIS 313-11080,Indica,114.0,LAOS,-0.736673031319,False
1359,IRIS 313-11079,Indica,142.0,LAOS,0.437340489822,False
1360,IRIS 313-10651,Indica,142.0,LAOS,0.437340489822,False
1361,IRIS 313-12207,Indica,142.0,LAOS,0.437340489822,False
1362,IRIS 313-12308,Indica,163.0,LAOS,1.31785063068,False
1363,IRIS 313-12309,Indica,149.0,LAOS,0.730843870107,False
1364,IRIS 313-12229,Indica,138.0,LAOS,0.269624272516,False
1365,IRIS 313-12133,Indica,160.0,LAOS,1.1920634677,False
1366,IRIS 313-11081,Indica,149.0,LAOS,0.730843870107,False
1367,IRIS 313-12231,Indica,138.0,LAOS,0.269624272516,False
1368,IRIS 313-11074,Indica,142.0,LAOS,0.437340489822,False
1369,IRIS 313-11092,Intermediate type,108.0,LAOS,-0.988247357277,False
1370,IRIS 313-11095,Intermediate type,135.0,LAOS,0.143837109537,False
1371,IRIS 313-12252,Tropical japonica,138.0,LAOS,0.269624272516,False
1372,IRIS 313-12254,Tropical japonica,120.0,LAOS,-0.48509870536,False
1373,IRIS 313-12323,Tropical japonica,116.0,LAOS,-0.652814922666,False
1374,IRIS 313-12324,Tropical japonica,116.0,LAOS,-0.652814922666,False
1375,IRIS 313-12029,Tropical japonica,109.0,LAOS,-0.946318302951,False
1376,IRIS 313-12330,Tropical japonica,123.0,LAOS,-0.359311542381,False
1377,IRIS 313-12332,Tropical japonica,109.0,LAOS,-0.946318302951,False
1378,IRIS 313-12257,Tropical japonica,115.0,LAOS,-0.694743976992,False
1379,IRIS 313-12336,Tropical japonica,123.0,LAOS,-0.359311542381,False
1380,IRIS 313-12337,Tropical japonica,116.0,LAOS,-0.652814922666,False
1381,IRIS 313-12258,Tropical japonica,119.0,LAOS,-0.527027759686,False
1382,IRIS 313-12258,Tropical japonica,119.0,LAOS,-0.527027759686,False
1383,IRIS 313-12342,Tropical japonica,114.0,LAOS,-0.736673031319,False
1384,IRIS 313-12076,Tropical japonica,129.0,LAOS,-0.107737216422,False
1385,IRIS 313-10679,Tropical japonica,99.0,LAOS,-1.36560884622,True
1386,IRIS 313-11073,Tropical japonica,126.0,LAOS,-0.233524379401,False
1387,IRIS 313-12242,Tropical japonica,117.0,LAOS,-0.610885868339,False
1388,IRIS 313-11075,Tropical japonica,124.0,LAOS,-0.317382488054,False
1389,IRIS 313-11093,Tropical japonica,121.0,LAOS,-0.443169651033,False
1390,IRIS 313-12344,Tropical japonica,119.0,LAOS,-0.527027759686,False
1391,IRIS 313-12344,Tropical japonica,119.0,LAOS,-0.527027759686,False
1392,IRIS 313-12265,Tropical japonica,116.0,LAOS,-0.652814922666,False
1393,IRIS 313-12346,Tropical japonica,123.0,LAOS,-0.359311542381,False
1394,IRIS 313-12347,Tropical japonica,116.0,LAOS,-0.652814922666,False
1395,IRIS 313-11077,Tropical japonica,114.0,LAOS,-0.736673031319,False
1396,IRIS 313-10660,Tropical japonica,104.0,LAOS,-1.15596357458,True
1397,IRIS 313-12200,Tropical japonica,137.0,LAOS,0.22769521819,False
1398,IRIS 313-12321,Tropical japonica,114.0,LAOS,-0.736673031319,False
1399,IRIS 313-12348,Tropical japonica,121.0,LAOS,-0.443169651033,False
1400,IRIS 313-11094,Tropical japonica,114.0,LAOS,-0.736673031319,False
1401,IRIS 313-12349,Tropical japonica,121.0,LAOS,-0.443169651033,False
1402,IRIS 313-12350,Tropical japonica,119.0,LAOS,-0.527027759686,False
1403,IRIS 313-10653,Tropical japonica,104.0,LAOS,-1.15596357458,True
1404,IRIS 313-12352,Tropical japonica,119.0,LAOS,-0.527027759686,False
1405,IRIS 313-12353,Tropical japonica,116.0,LAOS,-0.652814922666,False
1406,IRIS 313-12129,Tropical japonica,122.0,LAOS,-0.401240596707,False
1407,IRIS 313-12299,Tropical japonica,126.0,LAOS,-0.233524379401,False
1408,IRIS 313-12071,Tropical japonica,105.0,LAOS,-1.11403452026,True
1409,IRIS 313-10656,Tropical japonica,126.0,LAOS,-0.233524379401,False
1410,IRIS 313-12262,Tropical japonica,112.0,LAOS,-0.820531139972,False
1411,IRIS 313-12340,Tropical japonica,112.0,LAOS,-0.820531139972,False
1412,IRIS 313-12341,Tropical japonica,119.0,LAOS,-0.527027759686,False
1413,IRIS 313-12226,Tropical japonica,113.0,LAOS,-0.778602085645,False
1414,IRIS 313-12307,Tropical japonica,123.0,LAOS,-0.359311542381,False
1415,IRIS 313-10922,Tropical japonica,137.0,LAOS,0.22769521819,False
1416,IRIS 313-12227,Tropical japonica,113.0,LAOS,-0.778602085645,False
1417,IRIS 313-12228,Tropical japonica,122.0,LAOS,-0.401240596707,False
1418,IRIS 313-12312,Tropical japonica,119.0,LAOS,-0.527027759686,False
1419,IRIS 313-12311,Tropical japonica,116.0,LAOS,-0.652814922666,False
1420,IRIS 313-12345,Tropical japonica,128.0,LAOS,-0.149666270748,False
1421,IRIS 313-12322,Tropical japonica,121.0,LAOS,-0.443169651033,False
1422,IRIS 313-12063,Tropical japonica,105.0,LAOS,-1.11403452026,True
1423,IRIS 313-12077,Tropical japonica,127.0,LAOS,-0.191595325075,False
1424,IRIS 313-12134,Tropical japonica,134.0,LAOS,0.101908055211,False
1425,IRIS 313-12313,Tropical japonica,119.0,LAOS,-0.527027759686,False
1426,IRIS 313-12351,Tropical japonica,121.0,LAOS,-0.443169651033,False
1427,IRIS 313-10657,Tropical japonica,104.0,LAOS,-1.15596357458,True
1428,IRIS 313-11765,Aus/boro,155.0,LIBERIA,0.982418196066,False
1429,IRIS 313-11764,Basmati/sadri,157.0,LIBERIA,1.06627630472,False
1430,IRIS 313-11108,Indica,121.0,LIBERIA,-0.443169651033,False
1431,IRIS 313-11160,Indica,128.0,LIBERIA,-0.149666270748,False
1432,IRIS 313-11974,Indica,185.0,LIBERIA,2.24028982586,False
1433,IRIS 313-11101,Indica,150.0,LIBERIA,0.772772924434,False
1434,IRIS 313-11660,Temperate japonica,128.0,LIBERIA,-0.149666270748,False
1435,IRIS 313-9297,Tropical japonica,107.0,LIBERIA,-1.0301764116,True
1436,IRIS 313-10711,Tropical japonica,125.0,LIBERIA,-0.275453433728,False
1437,IRIS 313-11755,Tropical japonica,132.0,LIBERIA,0.0180499465576,False
1438,IRIS 313-11109,Tropical japonica,107.0,LIBERIA,-1.0301764116,True
1439,IRIS 313-11103,Tropical japonica,115.0,LIBERIA,-0.694743976992,False
1440,IRIS 313-11104,Tropical japonica,115.0,LIBERIA,-0.694743976992,False
1441,IRIS 313-11105,Tropical japonica,115.0,LIBERIA,-0.694743976992,False
1442,IRIS 313-11106,Tropical japonica,107.0,LIBERIA,-1.0301764116,True
1443,IRIS 313-11121,Tropical japonica,111.0,LIBERIA,-0.862460194298,False
1444,IRIS 313-11161,Tropical japonica,122.0,LIBERIA,-0.401240596707,False
1445,IRIS 313-11107,Tropical japonica,107.0,LIBERIA,-1.0301764116,True
1446,IRIS 313-11100,Tropical japonica,115.0,LIBERIA,-0.694743976992,False
1447,IRIS 313-11102,Tropical japonica,115.0,LIBERIA,-0.694743976992,False
1448,IRIS 313-10051,Basmati/sadri,126.0,MADAGASCAR,-0.233524379401,False
1449,IRIS 313-9740,Indica,135.0,MADAGASCAR,0.143837109537,False
1450,IRIS 313-9732,Indica,122.0,MADAGASCAR,-0.401240596707,False
1451,IRIS 313-9388,Indica,117.0,MADAGASCAR,-0.610885868339,False
1452,IRIS 313-9709,Indica,146.0,MADAGASCAR,0.605056707128,False
1453,IRIS 313-10035,Indica,156.0,MADAGASCAR,1.02434725039,False
1454,IRIS 313-10102,Indica,128.0,MADAGASCAR,-0.149666270748,False
1455,IRIS 313-10041,Indica,138.0,MADAGASCAR,0.269624272516,False
1456,IRIS 313-10032,Indica,162.0,MADAGASCAR,1.27592157635,False
1457,IRIS 313-10050,Indica,131.0,MADAGASCAR,-0.0238791077689,False
1458,IRIS 313-8288,Indica,103.0,MADAGASCAR,-1.19789262891,True
1459,IRIS 313-9551,Indica,140.0,MADAGASCAR,0.353482381169,False
1460,IRIS 313-10030,Indica,132.0,MADAGASCAR,0.0180499465576,False
1461,IRIS 313-10026,Indica,125.0,MADAGASCAR,-0.275453433728,False
1462,IRIS 313-8595,Indica,126.0,MADAGASCAR,-0.233524379401,False
1463,IRIS 313-11756,Indica,132.0,MADAGASCAR,0.0180499465576,False
1464,IRIS 313-11757,Indica,176.0,MADAGASCAR,1.86292833692,False
1465,IRIS 313-11793,Indica,165.0,MADAGASCAR,1.40170873933,False
1466,IRIS 313-10678,Indica,128.0,MADAGASCAR,-0.149666270748,False
1467,IRIS 313-12280,Indica,183.0,MADAGASCAR,2.15643171721,False
1468,IRIS 313-11977,Indica,160.0,MADAGASCAR,1.1920634677,False
1469,IRIS 313-12082,Indica,136.0,MADAGASCAR,0.185766163863,False
1470,IRIS 313-11760,Indica,154.0,MADAGASCAR,0.94048914174,False
1471,IRIS 313-11762,Indica,157.0,MADAGASCAR,1.06627630472,False
1472,IRIS 313-12118,Indica,150.0,MADAGASCAR,0.772772924434,False
1473,IRIS 313-11772,Indica,122.0,MADAGASCAR,-0.401240596707,False
1474,IRIS 313-11772,Indica,122.0,MADAGASCAR,-0.401240596707,False
1475,IRIS 313-12083,Indica,138.0,MADAGASCAR,0.269624272516,False
1476,IRIS 313-11766,Indica,126.0,MADAGASCAR,-0.233524379401,False
1477,IRIS 313-12282,Indica,146.0,MADAGASCAR,0.605056707128,False
1478,IRIS 313-12282,Indica,146.0,MADAGASCAR,0.605056707128,False
